6962181067,2016-05-06,20630,1850
7007744171,2016-05-06,23619,2553
7086361926,2016-05-06,25834,2924
8053475328,2016-05-06,23550,2859
8378563200,2016-05-06,24272,3644
8583815059,2016-05-06,19127,2683
8792009665,2016-05-06,14400,1688
8877689391,2016-05-06,32836,4015
1503960366,2016-05-07,23311,1821
1624580081,2016-05-07,17738,1474
1644430081,2016-05-07,24223,3404
1844505072,2016-05-07,14402,1347
1927972279,2016-05-07,15565,2229
2022484408,2016-05-07,19232,1995
2026352035,2016-05-07,19241,1491
2320127002,2016-05-07,21442,1972
2873212765,2016-05-07,21690,1897
3977333714,2016-05-07,22411,1574
4020332650,2016-05-07,20671,2975
4319703577,2016-05-07,21377,2158
4388161847,2016-05-07,30840,4022
4445114986,2016-05-07,18533,2123
4558609924,2016-05-07,21306,1973
4702921684,2016-05-07,26298,3683
5553957443,2016-05-07,16376,1494
5577150313,2016-05-07,14400,1819
6117666160,2016-05-07,23758,2469
6290855005,2016-05-07,18264,2613
6775888955,2016-05-07,7911,1032
6962181067,2016-05-07,21752,1947
7007744171,2016-05-07,600,120
7086361926,2016-05-07,24207,2739
8053475328,2016-05-07,27439,3331
8378563200,2016-05-07,18644,2799
8583815059,2016-05-07,20041,2810
8792009665,2016-05-07,14400,1688
8877689391,2016-05-07,33858,4142
1503960366,2016-05-08,22275,1740
1624580081,2016-05-08,17176,1427
1644430081,2016-05-08,21262,2987
1844505072,2016-05-08,14402,1347
1927972279,2016-05-08,14401,2063
2022484408,2016-05-08,17801,1848
2026352035,2016-05-08,20064,1555
2320127002,2016-05-08,19804,1821
2873212765,2016-05-08,23966,2096
3977333714,2016-05-08,23251,1633
4020332650,2016-05-08,22416,3089
4319703577,2016-05-08,17743,1792
4388161847,2016-05-08,30168,3934
4445114986,2016-05-08,21147,2423
4558609924,2016-05-08,28812,2666
4702921684,2016-05-08,23468,3287
5553957443,2016-05-08,19315,1762
5577150313,2016-05-08,14400,1819
6117666160,2016-05-08,21657,2250
6290855005,2016-05-08,18954,2712
6962181067,2016-05-08,18541,1659
7086361926,2016-05-08,22394,2534
8053475328,2016-05-08,29565,3589
8378563200,2016-05-08,17888,2685
8583815059,2016-05-08,20964,2940
8792009665,2016-05-08,14400,1688
8877689391,2016-05-08,23270,2847
1503960366,2016-05-09,23289,1819
1624580081,2016-05-09,15988,1328
1644430081,2016-05-09,21408,3008
1844505072,2016-05-09,14400,1347
1927972279,2016-05-09,14400,2063
2022484408,2016-05-09,26109,2709
2026352035,2016-05-09,24078,1869
2320127002,2016-05-09,17720,1630
2873212765,2016-05-09,21806,1906
3977333714,2016-05-09,23598,1667
4020332650,2016-05-09,20248,2785
4319703577,2016-05-09,23229,2345
4388161847,2016-05-09,23104,3013
4445114986,2016-05-09,19909,2281
4558609924,2016-05-09,24027,2223
4702921684,2016-05-09,21352,2990
5553957443,2016-05-09,24904,2272
5577150313,2016-05-09,19699,2489
6117666160,2016-05-09,10444,1248
6290855005,2016-05-09,14636,2175
6962181067,2016-05-09,23307,2105
7086361926,2016-05-09,26146,2960
8053475328,2016-05-09,22776,2765
8378563200,2016-05-09,24784,3721
8583815059,2016-05-09,20963,2947
8792009665,2016-05-09,14400,1688
8877689391,2016-05-09,30250,3710
1503960366,2016-05-10,23798,1859
1624580081,2016-05-10,16766,1393
1644430081,2016-05-10,19924,2799
1844505072,2016-05-10,14400,1347
1927972279,2016-05-10,14400,2063
2022484408,2016-05-10,26957,2797
2026352035,2016-05-10,14726,1141
2320127002,2016-05-10,20642,1899
2873212765,2016-05-10,22440,1962
3977333714,2016-05-10,23199,1630
4020332650,2016-05-10,21197,2926
4319703577,2016-05-10,22390,2260
4388161847,2016-05-10,23469,3061
4445114986,2016-05-10,19037,2181
4558609924,2016-05-10,20406,1889
4702921684,2016-05-10,22650,3172
5553957443,2016-05-10,25597,2335
5577150313,2016-05-10,30396,3841
6962181067,2016-05-10,26196,2361
7086361926,2016-05-10,24700,2800
8053475328,2016-05-10,24101,2926
8378563200,2016-05-10,23884,3586
8583815059,2016-05-10,20266,2846
8877689391,2016-05-10,23136,2832
1503960366,2016-05-11,22053,1783
1624580081,2016-05-11,16354,1359
1644430081,2016-05-11,8390,1276
1844505072,2016-05-11,14400,1347
1927972279,2016-05-11,14400,2063
2022484408,2016-05-11,24522,2544
2026352035,2016-05-11,21915,1698
2320127002,2016-05-11,20692,1903
2873212765,2016-05-11,20788,1826
4020332650,2016-05-11,19193,2645
4319703577,2016-05-11,22106,2232
4388161847,2016-05-11,22651,2954
4445114986,2016-05-11,21813,2499
4558609924,2016-05-11,23023,2131
4702921684,2016-05-11,21916,3069
5553957443,2016-05-11,18555,1693
5577150313,2016-05-11,13054,1665
6962181067,2016-05-11,20613,1855
7086361926,2016-05-11,24170,2735
8053475328,2016-05-11,23136,2809
8378563200,2016-05-11,25228,3788
8583815059,2016-05-11,19469,2804
8877689391,2016-05-11,31326,3832
1624580081,2016-05-12,11528,1002
1844505072,2016-05-12,6600,665
1927972279,2016-05-12,9600,1383
2022484408,2016-05-12,15640,1853
2026352035,2016-05-12,16723,1364
2320127002,2016-05-12,11568,1125
2873212765,2016-05-12,15857,1431
4020332650,2016-05-12,7491,1120
4319703577,2016-05-12,2445,257
4388161847,2016-05-12,11913,1623
4445114986,2016-05-12,8513,1212
4558609924,2016-05-12,15156,1452
4702921684,2016-05-12,8722,1240
5553957443,2016-05-12,7837,741
6962181067,2016-05-12,10298,928
7086361926,2016-05-12,8792,1199
8053475328,2016-05-12,12233,1505
8378563200,2016-05-12,10704,1976
8877689391,2016-05-12,13673,1849
